HIP_number_a,HIP_number_b,distance
12706,14135,4.8121664335368575
45101,45496,4.814763037877946
113246,115102,4.8208336044837
45101,48002,4.824662690831921
22509,22957,4.8252701991528975
53417,53954,4.825753248613241
80112,80975,4.829430434055574
5165,7083,4.829586101854581
33856,35415,4.8309253570993285
70692,77055,4.833427217006563
23875,25247,4.8370745822739565
26241,27366,4.84242981728799
72607,77055,4.8452253073038785
36795,38070,4.848457724963385
56561,60009,4.850774071955626
69996,71352,4.853056216832914
21476,23453,4.855596681577175
76440,79664,4.855901675964396
80894,80975,4.858975393157562
101421,101958,4.866171993230086
19921,21281,4.872823339778493
105199,107259,4.8731390910022485
100587,102453,4.875579984063524
87808,89826,4.880033099400231
58758,59929,4.881845291148987
70576,72683,4.8844543484376945
68282,70576,4.886485152675738
35415,37229,4.888853500575848
20648,20711,4.889355561537075
33152,33579,4.892049270473855
26366,27989,4.893616809740766
42402,43813,4.89494516251508
17573,19038,4.900439851167238
38518,38827,4.910399210007828
13847,15510,4.910550843189113
746,3179,4.912276392862209
50801,51233,4.912477840964505
93825,95347,4.916089130535175
57380,57757,4.916316106317923
83153,85267,4.916547137243566
69996,71121,4.9170223416735
30060,33449,4.919352643883189
73273,75141,4.922891316006289
67472,68002,4.927482178494966
37504,40702,4.9291537188852805
51839,60000,4.933503462018467
20889,21881,4.9357103720217
107089,112405,4.939363057291525
20042,21393,4.941073015440694
23875,25281,4.943729365898364
19747,21770,4.944834497967855
59929,60718,4.950162083483174
61622,64004,4.958977875757776
109268,111043,4.959040812179997
74666,75695,4.963760897213911
116771,118268,4.967088070557386
5434,7607,4.967326724584434
27366,28103,4.9696575973943355
109857,110538,4.969923980544748
24244,25247,4.971974890924918
60009,62322,4.976743703181403
17499,19038,4.989782958650848
73334,75264,4.991883633110544
77853,78933,4.9970611545945856
77055,82080,4.998310131931009
36850,36962,5.0006902193592815
24305,25985,5.000993762054414
80763,80975,5.004914592636234
72370,81065,5.008339383974044
84970,85423,5.010375818029527
100587,102488,5.010381549461899
102098,103413,5.012889285433368
112158,113881,5.0137612021290945
57669,60260,5.014310943134224
108917,112724,5.01522412106164
84880,86565,5.016957078097774
67927,69673,5.0191491858292725
45941,48774,5.025155737334123
48002,50371,5.033809472706728
92855,93683,5.037066276182195
33160,33347,5.03765978036535
33152,34981,5.038625313401759
99675,102098,5.041202007616636
57669,59929,5.045423073876727
19038,20711,5.046825491385674
97804,99473,5.050032653332206
78265,80112,5.051844211968801
57439,60718,5.054968155834962
107354,109176,5.056804698069316
73334,73807,5.059209604614179
101076,102488,5.064765479809628
36377,38414,5.06763349208435
109268,110997,5.07022748539537
39757,39906,5.070743341849748
92609,93015,5.070751541077773
17531,19038,5.071084936533009
112122,114421,5.0727095298796
42568,42913,5.081604503165678
99848,102098,5.085178078496283
70069,71681,5.090482035959274
7588,9236,5.091222622026018
70069,71683,5.09126340507584
54872,54879,5.093952372926024
104060,105102,5.096745621111727
33856,35904,5.096962061108473
35228,37504,5.098381343306987
71860,74117,5.099501688253941
23767,24608,5.1045964508826716
2920,5542,5.1057864955070285
77853,79374,5.108654380485998
23972,24845,5.10965435440881
36366,36962,5.110163198743193
76267,78159,5.111261108037123
71536,73807,5.1156864146900975
77634,78384,5.116322250651376
31592,33347,5.11820949815315
19860,21402,5.120188594272037
18724,19860,5.124216083135022
28614,29426,5.125286834004565
79374,80975,5.125716726466076
24436,24845,5.126663893353141
42568,45496,5.127238850238261
43783,46974,5.127314975389974
7513,9640,5.129690556076841
40326,42312,5.135008974986628
29807,30122,5.13802432018987
36366,37826,5.140616594402269
70090,71352,5.141521837259965
71908,74946,5.142189599021935
31125,33152,5.1522972394190685
27288,27366,5.156058961517636
44816,46651,5.156744932678104
88267,90139,5.158965599303134
71860,73273,5.159012010040415
111188,113246,5.1596305616712
154,1562,5.161389608237455
50371,53253,5.16592149612854
74117,75141,5.167314681593265
8886,11569,5.169463071114322
104234,105881,5.170199256515622
32349,33160,5.171320712026528
88866,92609,5.173817255753823
73807,74395,5.179685848870031
71860,74376,5.188887812701428
70576,71121,5.190812398615512
71683,74824,5.1915034605202175
24244,24674,5.192552755405347
52154,54463,5.1931029282674
71681,74824,5.193997245787445
107556,109139,5.198610761115756
5165,6867,5.199459025784344
45238,50099,5.203796244862027
78990,80569,5.210005954731477
68002,68245,5.210377719280803
85258,85727,5.2105984877088405
22701,23972,5.210704418156733
54463,57439,5.211168768781393
17378,18543,5.211700515689398
54463,56561,5.211976294132252
79101,81126,5.214597959110753
89826,91971,5.216069102955064
34088,35350,5.217139734563403
42913,45496,5.218291175526471
95501,96468,5.218766684339004
20042,21248,5.218998030893513
92855,93085,5.220843587038814
17358,17529,5.224021141370276
59196,61622,5.224519714300984
33579,33977,5.232236755721427
97165,99675,5.233756162372872
8832,9884,5.240214537461205
77853,78990,5.240616977553864
59173,61622,5.242129272228485
32759,33856,5.243562824179874
114119,115438,5.246099292171587
27628,29807,5.2480183292843305
61317,63125,5.248736931480999
59316,59803,5.249936204705347
78933,80569,5.2509806044991585
76470,78265,5.259651197932437
84345,86032,5.26155567067148
59072,62322,5.262286316974419
59929,63613,5.262586652778055
90139,92043,5.263626138292649
51232,54463,5.263869343251128
27913,29655,5.266532018418469
51576,54463,5.26779811690792
48356,49841,5.268425708875849
59747,60009,5.268799091537183
40702,44599,5.2724440916946484
78820,80569,5.273787470955356
28614,29038,5.275763474169323
57380,58948,5.275959824528409
34693,36850,5.283300325725807
85727,88866,5.287645510809549
96441,97165,5.289649207682149
36795,38835,5.296168401831342
3821,6686,5.2989386098653615
80911,82514,5.307230106440373
21476,23416,5.310598101881119
53740,54682,5.315234492508138
86565,88048,5.315503884272803
8837,9007,5.317976954195613
73555,75411,5.319816966168857
86929,90098,5.321388735852839
20455,20711,5.330008558619056
112447,113963,5.334502190750836
33152,35037,5.335726816218905
70692,75097,5.338041486095301
24331,25813,5.3418260264135125
88714,90422,5.341883020824687
39953,42570,5.344314126198304
37819,40091,5.345704047126469
12777,14328,5.347628181387278
25985,27654,5.347890610185543
68245,70300,5.352084937552951
71352,71860,5.352755184695049
53229,55219,5.353839017002834
96229,98036,5.355957403882733
16826,19167,5.359198072845212
35037,37229,5.360157327766013
80911,82545,5.362380252738777
32768,34834,5.364151732183158
79374,80894,5.367644741955413
25859,28199,5.36804395360051
31125,31700,5.369110753555497
17358,19812,5.3717697230968655
60260,63003,5.37211298285362
46146,47908,5.372418259846624
70090,72010,5.372659517124882
53910,54061,5.373601692597635
33018,34693,5.375554790841936
6867,8837,5.382767278678485
746,3821,5.383992662378939
113368,115102,5.384114446324063
25985,27072,5.38412177367588
42913,45941,5.3872232472248625
21594,21763,5.394223493129875
25606,27654,5.394704108702298
57363,61585,5.395713778610053
28199,30277,5.39645070630577
44248,44471,5.401019523879984
60718,62322,5.4015993678912535
87585,87833,5.402959821134046
59072,61585,5.404084614489204
36046,37740,5.40548155892577
16826,19343,5.405602738737279
3031,3693,5.410961947767435
25247,25281,5.41275798158319
105199,108917,5.414808772569488
104060,106481,5.41600498723413
43023,44191,5.420588320027823
56211,61281,5.424313302379806
71865,73334,5.42517883183966
112122,114131,5.428443615220465
59774,62956,5.429259039312005
82363,85727,5.432307185134477
20205,21589,5.435015152632784
54879,55642,5.438518000596356
68862,69996,5.4432720923156985
82363,85267,5.44440505305577
97804,98036,5.444773071911822
26176,27989,5.446249972874109
67153,68933,5.447408189022763
78918,80911,5.448098114254701
89341,90496,5.448329931820597
114119,115669,5.449332764560958
5542,6686,5.4501429672756325
59747,63003,5.456480802623518
60009,61585,5.456561433695247
94648,99255,5.45696308825663
35350,35550,5.463143261319975
30343,32246,5.463143270207449
37504,40888,5.467002943523188
28358,30060,5.471314114157028
9598,11569,5.473100956822811
24845,25247,5.4749087983672675
45080,47854,5.47749023117116
68245,69996,5.480660921537806
34481,39794,5.482370944295415
25945,27913,5.489277403271653
60129,61941,5.490609794260641
2599,3821,5.4924401872973405
30324,32349,5.49399611918471
16852,18255,5.496189127319034
76127,76952,5.499711548754154
34981,37229,5.512986356996546
59449,61084,5.515781890878067
13531,15863,5.5179284660395505
60009,62434,5.519762119355434
85355,87108,5.523933432851089
47854,51576,5.5263435126074025
53954,54879,5.531809759371974
23685,25606,5.536376983314672
76297,78384,5.539378219051304
88635,90185,5.540046717919244
112948,115102,5.5423746097198645
42312,44816,5.546194463205083
39311,39863,5.549128992856105
57363,57439,5.550981590930915
75177,76297,5.5511039288434025
23453,24608,5.552021208864733
87261,89642,5.556340460541525
26207,27989,5.558533042915839
42913,45080,5.564752484771701
107418,109857,5.568936749674794
33579,35904,5.570658486584558
68862,70576,5.571379520141705
48002,50099,5.57144747772391
46974,48774,5.572706097235477
38455,40706,5.573058998857376
93683,95168,5.579119934938734
68862,71352,5.586185323590265
75323,77952,5.593381218497584
85792,88714,5.5935345378233245
80112,80343,5.595699872274114
14668,15863,5.596802788288259
18724,20205,5.596979000396673
78265,78990,5.599600833011816
112961,114724,5.601440049217407
21476,23767,5.604404606221109
101093,105199,5.608007294278336
78401,80112,5.60932099321901
86742,88290,5.610465639252617
71536,74376,5.613919538935364
76276,77233,5.615369506663496
68002,70576,5.620477152817322
24845,25985,5.622886461660818
59196,61932,5.624838572476333
94160,95241,5.629085413734005
59316,61359,5.636900349274084
59449,61622,5.638238419683451
35264,37819,5.639524600305093
33152,35415,5.639930356745299
40888,44599,5.642772757535684
24331,25930,5.6447224125631505
84405,84893,5.646011959046798
57363,60718,5.649796340017952
59173,61932,5.650845642793883
39794,44382,5.652160313188396
42884,44511,5.657842290776952
85670,87585,5.661370175379197
111188,111954,5.6620842557896545
41037,42913,5.662863401357975
45238,48002,5.663004387411376
37229,38835,5.666551852657218
24436,26241,5.667832741500147
46750,48455,5.668675294482324
105515,105881,5.672895018071443
25930,26241,5.675585069086011
71683,75323,5.676122794275109
42828,43409,5.677045415651941
22449,23123,5.677384190448135
72683,75264,5.678103089245626
51069,52943,5.678525136702384
71681,75323,5.678626457408399
46974,50371,5.679190338802987
52419,53253,5.67998836977073
78990,80112,5.685951000850302
2484,3405,5.686282359085775
85340,85423,5.696050493908692
94376,94648,5.699309730522294
41312,45238,5.7007777719958606
67464,68002,5.702935778812472
91971,93194,5.704466514415559
14668,16826,5.713054281204369
71908,76440,5.736137269185139
85258,85792,5.739247032216929
73714,74857,5.740075869892635
78265,78933,5.742400042791301
2920,3504,5.742490804969198
51233,53229,5.746395389876402
56561,60718,5.746985281992446
46701,47854,5.749056093332792
53253,55425,5.7650684516984505
105319,108431,5.766298810178175
24327,25247,5.7694383242450895
76600,78265,5.770673063128032
109074,110960,5.770727290439953
21421,22957,5.773591054152726
6867,7083,5.774101687538638
14146,14879,5.782742442475242
115830,116928,5.785692180103313
78990,80975,5.795947992541604
42570,44816,5.803534295989266
55084,56647,5.803790766930718
12770,13701,5.804027035618434
43783,44382,5.8104384356827925
65936,68245,5.8147819948674115
7884,9487,5.817414703015421
16826,17529,5.817514475304941
89908,94376,5.817963915457218
101421,102532,5.821370663029053
67301,69732,5.821955013594531
38164,38414,5.8224515547852915
24305,25606,5.823592739640908
59449,61932,5.827075878359395
112158,112748,5.830475196831516
44599,50954,5.834119918142686
85696,86228,5.837490479483375
44191,46651,5.838331716003235
49841,51069,5.843771796940986
45101,46701,5.847704883089257
18255,19587,5.850384864578879
8837,11407,5.851449772640206
97165,99848,5.852464792408935
105502,107348,5.852557467074293
109111,110997,5.862592728868209
53740,55282,5.864484919550519
86742,88601,5.8644937106377055
22109,23875,5.86472332651247
14632,17358,5.86678457483668
30324,31125,5.866814186331401
109268,112122,5.877083915402845
8102,8645,5.8824958315239195
4427,5542,5.883759774507477
27321,30438,5.883993212704111
91971,94481,5.884022834372837
44511,47175,5.886435016298371
39794,45238,5.887114196712218
30277,32759,5.887818509782715
57669,59747,5.889333465675057
44191,44511,5.889592812030641
73273,74911,5.893100708085499
70300,70576,5.895881913733545
102453,104732,5.896434961390881
43783,46701,5.901756094527974
92862,94481,5.907680532320207
20713,21402,5.909742996456721
76552,78384,5.914067501848123
74117,76552,5.9143755211505855
78933,80112,5.929794964438117
51232,52419,5.930400887116879
85927,86228,5.936346351797995
69732,70497,5.937327602521171
82363,85258,5.9380195883604605
108431,110130,5.939933755994555
22109,23123,5.942716323903198
59072,59747,5.945393552235404
84012,84893,5.950112149761316
93683,93864,5.952019613374518
107259,110991,5.952163055065268
35550,36046,5.9522454988683675
112961,114855,5.9537637905877085
68245,68933,5.9538057177440855
112440,113881,5.954780197502262
24331,25281,5.955289892400088
5896,11001,5.957103987387611
48774,51232,5.957156154319086
20894,21402,5.958463482052201
113638,114996,5.958482796325855
43813,44066,5.961109383534023
78933,80975,5.962310267948416
21402,22549,5.964294067631076
43813,45336,5.9647816638024755
70300,72010,5.9649442829374495
61941,63090,5.96914254461273
57363,62322,5.969440361881789
40091,42312,5.9745336745404485
72370,81852,5.975404324041138
94160,95294,5.981560244319207
48002,52419,5.986035462655944
105515,107556,5.986573802822202
27673,28360,5.987248517009801
56561,60260,5.990308219985532
83153,85792,5.991522809835458
22783,23522,5.991994430646961
16335,17529,5.994290545993372
68245,70090,5.996412337763055
